MSSubClass,LotFrontage,LotArea,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtQual,BsmtFinType1,TotalBsmtSF,HeatingQC,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,MoSold,YrSold,SalePrice,outdoorAreaSF
40,60.0,12144,NAmes,1Story,5,7,1949,HdBoard,HdBoard,None,0.0,CBlock,TA,Rec,832,Gd,1268,0,1,3,TA,6,1,Gd,Attchd,Unf,1,288,9,2009,133000,28
50,52.0,5720,OldTown,1.5Fin,5,6,1941,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,Unf,676,Ex,1131,0,1,3,TA,5,0,none,Detchd,Unf,1,200,8,2009,66500,26
60,75.0,9000,Somerst,2Story,8,5,2007,CemntBd,CmentBd,None,0.0,PConc,Gd,GLQ,1184,Ex,2610,0,2,4,Ex,11,1,Gd,BuiltIn,Fin,2,550,8,2007,303477,572
20,94.0,25286,Mitchel,1Story,4,5,1963,HdBoard,Plywood,None,0.0,PConc,TA,ALQ,1064,Gd,1040,1,1,3,TA,5,0,none,Attchd,Unf,2,648,1,2007,132250,0
60,74.0,8834,NridgHt,2Story,9,5,2004,VinylSd,VinylSd,Stone,216.0,PConc,Ex,GLQ,1462,Ex,2224,1,2,4,Ex,10,1,Gd,Attchd,Fin,3,738,6,2009,350000,184
85,88.0,11782,Sawyer,SFoyer,5,7,1961,HdBoard,HdBoard,None,0.0,CBlock,TA,ALQ,1109,TA,1155,1,1,3,Gd,6,0,none,Detchd,Unf,2,576,6,2010,148000,192
20,90.4186046511628,7000,CollgCr,1Story,5,8,1978,VinylSd,VinylSd,BrkFace,90.0,CBlock,TA,ALQ,864,Ex,864,1,1,3,TA,6,0,none,Attchd,Unf,1,336,7,2009,136500,0
20,60.0,7024,Edwards,1Story,5,5,2005,VinylSd,VinylSd,None,0.0,PConc,Ex,ALQ,1090,Gd,1090,1,1,2,TA,5,0,none,Attchd,Fin,2,450,6,2007,157000,49
50,44.0,13758,Timber,1.5Fin,7,5,1990,HdBoard,HdBoard,BrkFace,117.0,CBlock,Gd,LwQ,1156,Ex,1717,0,2,3,Gd,7,1,TA,Attchd,RFn,2,400,4,2007,187500,204
60,90.4186046511628,9636,Gilbert,2Story,6,5,1992,VinylSd,VinylSd,None,0.0,PConc,Gd,Unf,808,Gd,1593,0,2,3,TA,7,1,TA,BuiltIn,RFn,2,389,12,2009,178000,382
75,60.0,6204,SWISU,2.5Fin,4,5,1912,Wd Sdng,Wd Sdng,None,0.0,PConc,TA,Unf,795,TA,2230,1,1,5,TA,10,0,none,Detchd,Unf,1,440,3,2006,118500,188
20,65.0,7150,NAmes,1Story,5,5,1967,HdBoard,HdBoard,BrkFace,60.0,CBlock,TA,BLQ,892,TA,892,0,1,3,TA,5,0,none,Attchd,RFn,1,288,7,2009,100000,0
120,50.0,5119,Somerst,1Story,9,5,1999,MetalSd,MetalSd,BrkFace,60.0,PConc,Ex,GLQ,1698,Ex,1709,1,2,2,Gd,5,1,TA,Attchd,Fin,2,506,1,2008,328900,162
90,70.0,8393,NAmes,1Story,5,5,1959,MetalSd,MetalSd,BrkFace,122.0,CBlock,TA,LwQ,1626,Ex,1712,0,2,4,TA,8,0,none,Attchd,Fin,2,588,6,2006,145000,326
50,59.0,16466,Edwards,1.5Fin,5,7,1955,MetalSd,MetalSd,None,0.0,PConc,TA,Unf,816,TA,1393,0,1,3,TA,8,0,none,Attchd,Unf,1,300,4,2008,135500,386
20,95.0,15865,NAmes,1Story,8,6,1970,Wd Sdng,Wd Sdng,None,0.0,PConc,TA,ALQ,2217,Ex,2217,1,2,4,Gd,8,1,TA,Attchd,Unf,2,621,10,2007,268000,512
20,128.0,12160,NAmes,1Story,6,4,1953,Wd Sdng,Wd Sdng,BrkFace,90.0,CBlock,TA,BLQ,1505,Ex,1505,1,1,2,TA,6,1,TA,Attchd,RFn,2,505,2,2009,149500,0
50,60.0,8064,NAmes,1.5Fin,5,7,1949,MetalSd,MetalSd,None,0.0,CBlock,TA,Unf,672,Ex,924,0,1,3,TA,6,1,Po,Detchd,Unf,2,576,7,2007,122900,0
60,70.0,11184,Sawyer,2Story,6,5,1978,HdBoard,HdBoard,BrkFace,92.0,CBlock,TA,LwQ,918,Gd,1683,0,2,3,TA,7,1,TA,Attchd,RFn,2,440,7,2009,172500,243
20,70.0,8414,Sawyer,1Story,6,8,1963,HdBoard,HdBoard,None,0.0,CBlock,TA,GLQ,1059,TA,1068,0,1,3,TA,6,0,none,Attchd,RFn,1,264,2,2006,154500,192
20,90.4186046511628,13284,Sawyer,1Story,5,5,1954,Wd Sdng,Plywood,None,0.0,PConc,Gd,BLQ,1383,TA,1383,1,1,3,TA,6,1,Gd,Attchd,Unf,1,354,6,2008,165000,627
60,71.0,7056,NAmes,2Story,6,5,1963,HdBoard,HdBoard,BrkFace,415.0,CBlock,TA,BLQ,780,TA,1796,1,1,4,TA,8,1,TA,Attchd,RFn,2,483,10,2008,140000,50
30,50.0,8765,IDOTRR,1Story,4,6,1936,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,ALQ,951,Ex,951,0,1,2,TA,6,0,none,Detchd,Unf,1,327,4,2006,106500,28
20,100.0,12919,NridgHt,1Story,9,5,2009,VinylSd,VinylSd,Stone,760.0,PConc,Ex,GLQ,2330,Ex,2364,1,2,2,Ex,11,2,Gd,Attchd,Fin,3,820,3,2010,611657,67
20,65.0,6993,Sawyer,1Story,5,7,1961,HdBoard,Plywood,None,0.0,CBlock,TA,BLQ,912,TA,1236,0,1,3,TA,6,1,TA,Attchd,Unf,1,288,6,2006,135000,0
20,90.4186046511628,7340,NAmes,1Story,4,6,1971,HdBoard,HdBoard,None,0.0,CBlock,TA,ALQ,858,TA,858,0,1,2,TA,4,0,none,Detchd,Unf,1,684,6,2007,110000,0
20,64.0,8712,NAmes,1Story,5,7,1957,MetalSd,MetalSd,None,0.0,CBlock,TA,BLQ,992,TA,1306,1,1,2,TA,5,0,none,Detchd,Unf,1,756,5,2009,153000,0
60,63.0,7875,Gilbert,2Story,7,5,2003,VinylSd,VinylSd,None,0.0,PConc,Gd,Unf,783,Ex,1509,0,2,3,Gd,8,1,Gd,Attchd,Fin,2,393,7,2006,180000,75
20,50.0,14859,Gilbert,1Story,7,5,2006,VinylSd,VinylSd,BrkFace,27.0,PConc,Gd,Unf,1670,Ex,1670,0,2,3,Gd,7,1,Gd,Attchd,RFn,3,690,8,2006,240000,204
20,90.4186046511628,6173,Sawyer,1Story,5,6,1967,HdBoard,Wd Sdng,BrkFace,75.0,CBlock,TA,GLQ,876,TA,902,0,1,3,TA,6,0,none,Attchd,Unf,1,288,8,2007,125500,0
20,80.0,9920,NAmes,1Story,5,5,1954,HdBoard,HdBoard,Stone,110.0,CBlock,TA,Rec,1056,TA,1063,1,1,3,TA,6,0,none,Attchd,RFn,1,280,2,2010,128000,164
20,116.0,13501,Somerst,1Story,8,5,2006,VinylSd,VinylSd,Stone,208.0,PConc,Gd,GLQ,1623,Ex,1636,1,2,3,Gd,8,1,Gd,Attchd,RFn,3,865,6,2007,255000,60
50,86.0,11500,Crawfor,1.5Fin,7,7,1936,BrkFace,BrkFace,None,0.0,CBlock,Gd,Rec,1017,Gd,2057,0,1,3,Gd,6,1,Gd,Attchd,Fin,1,180,6,2006,250000,322
20,90.4186046511628,8885,Mitchel,1Story,5,5,1983,HdBoard,HdBoard,None,0.0,CBlock,Gd,BLQ,864,TA,902,1,1,2,TA,5,0,none,Attchd,Unf,2,484,6,2006,131000,164
60,149.0,12589,Gilbert,2Story,6,5,2005,VinylSd,VinylSd,None,0.0,PConc,Gd,Unf,742,Ex,1484,0,2,3,Gd,8,1,Gd,Attchd,Fin,2,390,6,2009,174000,60
90,80.0,11600,NAmes,2Story,5,5,1960,MetalSd,MetalSd,BrkFace,361.0,CBlock,TA,Rec,1105,TA,2274,0,2,5,TA,12,0,none,Detchd,Unf,2,480,1,2010,154300,0
20,90.4186046511628,9286,CollgCr,1Story,5,7,1977,HdBoard,Plywood,None,0.0,CBlock,Gd,ALQ,1268,TA,1268,0,1,3,Gd,5,0,none,Detchd,Unf,1,252,10,2009,143500,173
30,51.0,6120,BrkSide,1Story,5,7,1925,MetalSd,MetalSd,None,0.0,BrkTil,TA,Rec,768,TA,1015,0,1,3,TA,6,0,none,Detchd,Unf,1,450,7,2006,88000,232
90,82.0,6270,Crawfor,2Story,5,6,1949,MetalSd,MetalSd,None,0.0,CBlock,TA,BLQ,1001,TA,2002,0,2,4,TA,8,0,none,2Types,Unf,3,871,8,2007,145000,0
160,30.0,3000,Somerst,2Story,6,5,2009,VinylSd,VinylSd,Stone,76.0,PConc,Gd,GLQ,612,Ex,1224,0,2,2,Gd,4,0,none,Detchd,RFn,2,528,6,2009,173733,234
160,21.0,2001,MeadowV,2Story,4,5,1970,CemntBd,CmentBd,BrkFace,80.0,CBlock,TA,Unf,546,Fa,1092,0,1,3,TA,6,0,none,Attchd,Unf,1,286,1,2007,75000,0
20,50.0,9000,IDOTRR,1Story,2,3,1949,AsbShng,AsbShng,None,0.0,CBlock,TA,BLQ,480,TA,480,1,0,1,TA,4,0,none,Detchd,Unf,1,308,10,2006,35311,0
20,90.4186046511628,17140,Edwards,1Story,4,6,1956,VinylSd,VinylSd,None,0.0,CBlock,TA,ALQ,1134,Ex,1229,0,1,3,TA,6,0,none,Attchd,RFn,1,284,4,2009,135000,0
60,103.0,13125,SawyerW,2Story,7,5,1991,HdBoard,HdBoard,None,0.0,PConc,Ex,BLQ,1104,Ex,2127,1,2,4,Gd,8,1,TA,Attchd,RFn,3,833,11,2007,238000,488
20,87.0,11029,NAmes,1Story,6,8,1958,MetalSd,MetalSd,None,0.0,CBlock,Gd,ALQ,1184,Ex,1414,1,1,3,TA,6,1,TA,Attchd,Unf,2,601,5,2008,176500,241
60,70.0,8462,SawyerW,2Story,6,5,1994,HdBoard,HdBoard,BrkFace,105.0,PConc,Gd,GLQ,928,Ex,1721,0,2,3,Gd,7,0,none,Attchd,RFn,2,471,7,2007,201000,387
90,67.0,8777,Edwards,1.5Fin,5,7,1900,MetalSd,MetalSd,None,0.0,CBlock,TA,ALQ,1272,Gd,2200,2,2,4,TA,9,0,none,none,none,0,0,9,2008,145900,70
20,65.0,10237,Gilbert,1Story,6,5,2005,VinylSd,VinylSd,None,0.0,PConc,Gd,GLQ,1316,Ex,1316,0,2,3,Gd,6,1,Gd,Attchd,Fin,2,397,10,2006,169990,100
120,50.0,8012,SawyerW,1Story,6,5,1993,Plywood,Plywood,None,0.0,PConc,Gd,LwQ,1604,Ex,1617,1,2,2,Gd,5,1,Fa,Attchd,RFn,2,533,7,2008,193000,69
20,79.0,10240,NWAmes,1Story,6,6,1980,Plywood,Plywood,BrkFace,157.0,CBlock,Gd,BLQ,1686,TA,1686,1,2,3,TA,7,1,TA,Attchd,Unf,2,612,5,2006,207500,515
20,90.4186046511628,15611,NWAmes,1Story,5,6,1977,VinylSd,VinylSd,None,0.0,PConc,Gd,ALQ,1126,TA,1126,0,2,3,Ex,6,0,none,Attchd,RFn,2,540,3,2008,175000,180
60,93.0,11999,NridgHt,2Story,8,5,2003,VinylSd,VinylSd,BrkFace,340.0,PConc,Gd,Unf,1181,Ex,2374,0,2,4,Ex,10,1,Gd,BuiltIn,Fin,3,656,5,2007,285000,204
60,90.4186046511628,9900,NWAmes,2Story,7,5,1968,MetalSd,MetalSd,BrkFace,342.0,CBlock,TA,BLQ,832,Gd,1978,0,2,4,TA,9,1,Gd,Attchd,RFn,2,486,4,2008,176000,43
20,90.4186046511628,11838,CollgCr,1Story,8,5,2001,VinylSd,VinylSd,None,0.0,PConc,Gd,Unf,1753,Ex,1788,0,2,3,Ex,7,1,TA,Attchd,RFn,2,522,6,2009,236500,353
60,90.4186046511628,13006,Gilbert,2Story,7,5,1997,HdBoard,HdBoard,BrkFace,285.0,PConc,Gd,Unf,964,Gd,2236,0,2,4,Gd,8,1,TA,BuiltIn,Fin,2,642,11,2006,222000,0
20,73.0,8925,Timber,1Story,8,5,2007,VinylSd,VinylSd,None,0.0,PConc,Gd,GLQ,1466,Ex,1466,0,2,3,Gd,7,0,none,Attchd,Fin,3,610,7,2009,201000,118
20,70.0,9100,NAmes,1Story,5,6,1965,VinylSd,VinylSd,None,0.0,CBlock,TA,BLQ,925,Ex,925,0,1,2,TA,5,0,none,Detchd,Unf,1,429,7,2009,117500,0
20,84.0,11670,Somerst,1Story,9,5,2006,VinylSd,ImStucc,Stone,302.0,PConc,Ex,Unf,1905,Ex,1905,0,2,3,Ex,8,1,Gd,Attchd,Fin,3,788,3,2007,320000,191
20,63.0,8487,CollgCr,1Story,7,5,2004,VinylSd,VinylSd,BrkFace,210.0,PConc,Gd,GLQ,1500,Ex,1500,0,2,3,Gd,6,0,none,Attchd,RFn,2,570,8,2009,190000,228
20,313.0,27650,NAmes,1Story,7,7,1960,Wd Sdng,Wd Sdng,None,0.0,CBlock,Gd,GLQ,585,Ex,2069,1,2,4,Gd,9,1,Gd,Attchd,RFn,2,505,11,2008,242000,0
30,52.0,5825,BrkSide,1Story,4,5,1926,MetalSd,MetalSd,BrkFace,108.0,PConc,Fa,Unf,600,Gd,747,0,1,1,TA,5,0,none,Detchd,Unf,2,528,6,2006,79900,32
60,75.0,9675,Somerst,2Story,7,5,2005,VinylSd,VinylSd,None,0.0,PConc,Gd,GLQ,1113,Ex,1971,0,2,3,Gd,8,1,Gd,Attchd,RFn,2,689,2,2009,253000,48
60,73.0,8760,CollgCr,2Story,7,5,2006,VinylSd,VinylSd,None,0.0,PConc,Gd,GLQ,1391,Ex,1962,0,2,3,Gd,7,0,none,Attchd,RFn,3,868,8,2006,239799,90
70,90.4186046511628,24090,ClearCr,2Story,7,7,1940,MetalSd,MetalSd,None,0.0,CBlock,TA,Unf,1032,Ex,2403,0,2,4,TA,10,2,TA,Attchd,Unf,1,349,6,2010,244400,374
90,55.0,12640,Mitchel,1Story,6,5,1976,Plywood,Plywood,None,0.0,CBlock,TA,Rec,1728,TA,1728,0,2,4,TA,8,0,none,Attchd,Unf,2,574,7,2006,150900,40
60,90.4186046511628,8755,Gilbert,2Story,7,5,1999,VinylSd,VinylSd,BrkFace,298.0,PConc,Gd,ALQ,992,Ex,2060,1,2,3,Gd,8,1,TA,BuiltIn,RFn,2,390,6,2009,214000,0
90,42.0,7711,Edwards,1Story,4,3,1977,MetalSd,MetalSd,None,0.0,PConc,Gd,GLQ,1440,TA,1440,2,2,4,TA,8,0,none,none,none,0,0,8,2007,150000,321
90,100.0,25000,Mitchel,1Story,5,4,1967,HdBoard,Plywood,None,0.0,CBlock,TA,Unf,1632,TA,1632,0,2,4,TA,8,0,none,Attchd,Unf,2,576,6,2007,143000,0
20,90.4186046511628,14375,Timber,SLvl,6,6,1958,HdBoard,HdBoard,BrkFace,541.0,CBlock,TA,GLQ,819,Gd,1344,0,1,3,Gd,7,1,Gd,Basment,RFn,2,525,1,2009,137500,351
50,98.0,8820,OldTown,1.5Fin,5,6,1890,VinylSd,VinylSd,None,0.0,BrkTil,TA,LwQ,1088,TA,1869,0,1,2,TA,7,0,none,Detchd,Unf,2,456,9,2009,124900,292
80,70.0,8163,NAmes,SLvl,5,6,1959,HdBoard,HdBoard,BrkFace,128.0,CBlock,TA,ALQ,1144,TA,1144,1,1,3,TA,6,1,TA,Attchd,RFn,1,796,3,2006,143000,86
20,85.0,14536,Timber,1Story,8,5,2002,VinylSd,VinylSd,BrkFace,236.0,PConc,Gd,GLQ,1616,Ex,1629,1,2,3,Gd,9,1,Gd,Attchd,Fin,3,808,11,2007,270000,252
20,78.0,9360,NWAmes,1Story,6,7,1972,Plywood,Plywood,None,0.0,CBlock,TA,ALQ,1161,TA,1381,1,1,3,Gd,5,1,TA,Attchd,RFn,2,676,3,2010,197500,0
20,60.0,7200,NAmes,1Story,5,8,1950,VinylSd,VinylSd,None,0.0,CBlock,TA,ALQ,864,Gd,864,1,1,3,Gd,5,0,none,Detchd,RFn,2,720,7,2007,129000,194
20,60.0,7800,SawyerW,1Story,5,5,1965,VinylSd,VinylSd,None,0.0,CBlock,TA,BLQ,828,Gd,965,1,1,3,TA,6,0,none,Detchd,Unf,1,300,7,2006,119900,421
85,60.0,7200,CollgCr,SFoyer,5,8,1972,WdShing,HdBoard,None,0.0,CBlock,Gd,GLQ,768,Gd,768,0,1,2,TA,5,0,none,Detchd,Fin,1,396,4,2009,133900,192
60,90.4186046511628,11075,Mitchel,2Story,5,4,1969,HdBoard,HdBoard,BrkFace,232.0,CBlock,TA,ALQ,784,Ex,1968,0,2,4,TA,7,1,Po,Attchd,RFn,2,530,9,2008,172000,494
90,35.0,9400,Edwards,SFoyer,6,5,1975,WdShing,Plywood,BrkFace,250.0,CBlock,Gd,GLQ,945,TA,980,0,2,4,TA,4,0,none,none,none,0,0,10,2006,127500,0
90,82.0,7136,Crawfor,2Story,6,6,1946,MetalSd,MetalSd,BrkFace,423.0,CBlock,Gd,Rec,979,TA,1958,0,2,4,TA,8,0,none,Attchd,Unf,2,492,8,2007,145000,0
160,24.0,1300,Blueste,2Story,6,6,1980,MetalSd,MetalSd,None,0.0,CBlock,Gd,ALQ,561,TA,1229,0,1,2,TA,5,1,TA,Attchd,Fin,2,462,5,2009,124000,150
20,70.0,7420,Sawyer,1Story,5,5,1962,MetalSd,MetalSd,None,0.0,CBlock,TA,Rec,1057,TA,1057,0,1,3,TA,6,0,none,Detchd,Fin,2,576,4,2007,132000,0
20,65.0,8450,CollgCr,1Story,7,5,2003,VinylSd,VinylSd,None,0.0,PConc,Gd,GLQ,1337,Ex,1337,1,2,3,Gd,6,0,none,Attchd,RFn,2,531,10,2007,185000,39
160,24.0,2572,Somerst,2Story,7,5,1999,MetalSd,MetalSd,None,0.0,PConc,Gd,ALQ,696,Ex,1416,1,2,3,Gd,6,0,none,Detchd,Unf,2,484,5,2010,155000,44
20,50.0,7207,BrkSide,1Story,5,7,1958,Wd Sdng,Plywood,None,0.0,CBlock,TA,BLQ,858,Gd,858,1,1,2,TA,4,0,none,none,none,0,0,2,2010,116500,117
60,90.4186046511628,12227,NWAmes,2Story,6,7,1977,HdBoard,HdBoard,BrkFace,424.0,CBlock,Gd,ALQ,1330,TA,2872,1,2,4,TA,11,1,TA,Attchd,Fin,2,619,7,2008,272000,832
160,24.0,2308,NPkVill,2Story,6,6,1976,Plywood,Brk Cmn,None,0.0,CBlock,Gd,ALQ,804,TA,1548,1,2,3,Gd,7,1,TA,Detchd,Unf,2,440,7,2007,155000,48
20,122.0,11923,CollgCr,1Story,9,5,2007,VinylSd,VinylSd,None,0.0,PConc,Ex,Unf,1800,Ex,1800,0,2,2,Ex,7,0,none,Attchd,Fin,2,702,5,2009,239000,424
60,80.0,11316,Timber,2Story,7,5,2002,VinylSd,VinylSd,BrkFace,44.0,PConc,Gd,GLQ,817,Ex,1894,1,2,4,Gd,8,1,Gd,BuiltIn,Fin,2,510,2,2010,214900,40
60,65.0,10237,Gilbert,2Story,6,5,2005,VinylSd,VinylSd,None,0.0,PConc,Gd,Unf,783,Ex,1484,0,2,3,Gd,8,1,Gd,Attchd,Fin,2,393,7,2007,178900,72
50,130.0,9600,Crawfor,1.5Fin,5,7,1940,MetalSd,MetalSd,None,0.0,BrkTil,TA,Rec,728,Ex,1308,1,1,2,TA,7,2,TA,Detchd,Unf,1,256,6,2009,160000,70
20,90.4186046511628,7390,NAmes,1Story,5,7,1955,Wd Sdng,Wd Sdng,BrkFace,151.0,CBlock,TA,ALQ,1098,TA,1098,1,1,3,TA,6,0,none,Attchd,Unf,1,260,7,2008,135000,0
50,50.0,5925,OldTown,1.5Fin,3,6,1910,VinylSd,VinylSd,None,0.0,BrkTil,TA,Unf,600,Fa,968,0,1,2,TA,6,0,none,none,none,0,0,5,2009,37900,0
190,75.0,10382,NAmes,SLvl,6,5,1958,HdBoard,HdBoard,BrkFace,105.0,CBlock,TA,ALQ,588,TA,1095,1,1,2,TA,6,0,none,Attchd,RFn,1,264,3,2006,140000,0
50,60.0,10800,NAmes,1.5Fin,4,4,1949,AsbShng,AsbShng,None,0.0,CBlock,TA,Unf,720,TA,1192,0,1,4,TA,6,0,none,none,none,0,0,12,2006,135000,0
160,36.0,2268,NridgHt,2Story,7,5,2003,VinylSd,Wd Shng,Stone,106.0,PConc,Gd,GLQ,764,Ex,1626,0,2,2,Gd,6,0,none,BuiltIn,RFn,2,474,7,2009,173000,27
120,55.0,7892,SawyerW,1Story,6,5,1979,Plywood,Plywood,None,0.0,CBlock,Gd,Unf,918,TA,918,0,2,2,TA,5,1,TA,Attchd,Unf,1,264,4,2010,99500,28
70,60.0,11414,BrkSide,2Story,7,8,1910,HdBoard,HdBoard,None,0.0,BrkTil,Gd,Unf,728,TA,2019,0,1,3,Gd,8,0,none,Detchd,Unf,2,532,10,2009,167500,644
160,90.4186046511628,2651,Somerst,2Story,7,5,2000,MetalSd,MetalSd,None,0.0,PConc,Gd,GLQ,673,Ex,1382,1,2,3,Gd,6,0,none,Detchd,Unf,2,490,4,2006,165000,203
30,51.0,5900,BrkSide,1Story,4,7,1923,Wd Sdng,Wd Sdng,None,0.0,PConc,Gd,Unf,440,TA,869,0,1,2,Fa,4,0,none,none,none,0,0,8,2006,85500,0
20,68.0,9450,Edwards,1Story,4,5,1954,MetalSd,MetalSd,None,0.0,CBlock,TA,LwQ,894,Ex,894,0,1,3,TA,5,0,none,Detchd,Unf,2,400,5,2007,110000,0
20,80.0,8816,Sawyer,1Story,5,6,1963,VinylSd,VinylSd,None,0.0,PConc,TA,Rec,1121,TA,1121,1,1,3,TA,5,0,none,Detchd,Unf,2,480,6,2009,139000,80
85,90.4186046511628,12122,NAmes,SFoyer,7,9,1961,CemntBd,CmentBd,Stone,210.0,CBlock,TA,ALQ,944,Gd,999,1,1,3,Ex,6,0,none,Attchd,RFn,2,588,7,2008,178400,220
60,98.0,12203,NoRidge,2Story,8,5,1998,VinylSd,VinylSd,BrkFace,975.0,PConc,Gd,GLQ,1225,Ex,2612,1,2,4,Gd,8,1,TA,Attchd,Fin,3,676,7,2009,336000,250
20,43.0,3182,Blmngtn,1Story,7,5,2007,VinylSd,VinylSd,BrkFace,16.0,PConc,Gd,Unf,1266,Ex,1266,0,2,2,Gd,6,1,Gd,Attchd,Fin,2,388,3,2008,159895,116
60,90.4186046511628,11250,CollgCr,2Story,8,5,2002,CemntBd,CmentBd,None,0.0,PConc,Gd,Unf,1128,Ex,2290,0,2,4,Gd,9,1,Gd,Attchd,Unf,2,779,5,2008,255900,0
190,68.0,10880,Edwards,1Story,5,5,1950,MetalSd,MetalSd,None,0.0,CBlock,TA,ALQ,1164,TA,1164,1,1,3,TA,5,0,none,Detchd,Unf,1,240,8,2008,125000,48
50,59.0,5310,OldTown,1.5Fin,6,8,1910,VinylSd,VinylSd,None,0.0,CBlock,TA,Unf,485,Gd,1635,0,1,2,Gd,5,0,none,Attchd,Unf,1,255,6,2006,117000,394
20,83.0,10159,NridgHt,1Story,9,5,2009,VinylSd,VinylSd,Stone,450.0,PConc,Ex,GLQ,1930,Ex,1940,1,2,3,Ex,8,1,Gd,Attchd,Fin,3,606,4,2010,395192,263
60,90.4186046511628,12046,NWAmes,2Story,6,6,1976,Plywood,Plywood,BrkFace,298.0,CBlock,TA,LwQ,848,TA,2030,0,2,4,Gd,8,1,TA,Attchd,Fin,2,551,6,2007,195000,224
60,65.0,8125,Somerst,2Story,7,5,2006,VinylSd,VinylSd,None,0.0,PConc,Gd,Unf,770,Ex,1576,0,2,3,Gd,6,0,none,Attchd,RFn,2,614,8,2006,197000,50
60,82.0,9452,NoRidge,2Story,8,5,1997,VinylSd,VinylSd,BrkFace,423.0,PConc,Gd,GLQ,1396,Ex,2392,1,2,3,Gd,7,1,TA,Attchd,Fin,3,870,6,2006,348000,70
70,121.0,17671,OldTown,2Story,8,9,1882,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,BLQ,916,Gd,1742,0,1,4,Gd,8,1,Gd,Attchd,Unf,2,424,11,2009,168000,169
60,80.0,9760,NAmes,2Story,6,8,1964,Wd Sdng,Wd Sdng,BrkFace,340.0,CBlock,TA,BLQ,822,Gd,1851,0,2,3,Gd,7,1,Fa,Attchd,RFn,2,440,7,2007,187000,281
60,68.0,8846,CollgCr,2Story,6,5,2005,VinylSd,VinylSd,None,0.0,PConc,Gd,Unf,750,Ex,1500,0,2,3,Gd,6,0,none,Attchd,RFn,2,564,8,2006,173900,35
20,96.0,12456,NridgHt,1Story,10,5,2006,CemntBd,CmentBd,Stone,230.0,PConc,Ex,GLQ,1700,Ex,1718,1,2,3,Ex,7,1,Gd,Attchd,Fin,3,786,7,2009,337500,264
50,51.0,4712,BrkSide,1.5Fin,4,7,1946,MetalSd,MetalSd,None,0.0,CBlock,TA,ALQ,747,TA,1230,1,1,3,TA,5,0,none,Detchd,Unf,1,305,8,2006,121600,120
20,90.4186046511628,10659,NAmes,1Story,5,6,1961,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,Rec,1050,TA,1050,1,1,3,TA,6,0,none,Attchd,Unf,1,368,1,2006,136500,319
20,90.4186046511628,11717,NWAmes,1Story,6,6,1970,HdBoard,HdBoard,BrkFace,571.0,CBlock,TA,Unf,1442,TA,1442,0,2,2,TA,6,1,TA,Attchd,RFn,2,615,2,2009,185000,371
30,60.0,9786,IDOTRR,1Story,3,4,1922,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,Unf,1007,Fa,1077,0,1,3,TA,6,1,Gd,Detchd,Unf,1,210,5,2006,91000,148
20,64.0,6762,CollgCr,1Story,7,5,2006,VinylSd,VinylSd,Stone,24.0,PConc,Gd,GLQ,1187,Ex,1208,1,2,2,Gd,6,0,none,Attchd,RFn,2,632,2,2010,206000,166
30,60.0,5400,OldTown,1Story,5,6,1920,Wd Sdng,Wd Sdng,None,0.0,BrkTil,Fa,Unf,691,Ex,691,0,1,2,Ex,4,0,none,Detchd,Unf,1,216,1,2007,86000,114
20,75.0,11957,Somerst,1Story,8,5,2006,VinylSd,VinylSd,BrkFace,53.0,PConc,Gd,GLQ,1574,Ex,1574,0,2,3,Gd,7,1,Gd,Attchd,RFn,3,824,7,2008,232000,248
90,90.4186046511628,11500,NWAmes,1Story,5,6,1976,VinylSd,VinylSd,BrkFace,164.0,CBlock,TA,Unf,1680,Fa,1680,0,2,4,TA,8,0,none,Detchd,Unf,2,528,6,2007,136905,0
120,43.0,3182,Blmngtn,1Story,7,5,2005,VinylSd,VinylSd,BrkFace,16.0,PConc,Gd,GLQ,1346,Ex,1504,0,2,1,Gd,7,1,Gd,Attchd,Fin,2,457,5,2009,181000,156
80,65.0,8385,CollgCr,SLvl,5,8,1977,HdBoard,HdBoard,BrkFace,220.0,CBlock,Gd,GLQ,985,TA,985,0,2,3,TA,6,0,none,Attchd,Unf,1,328,11,2008,149900,210
20,90.4186046511628,12155,NAmes,1Story,6,3,1970,Plywood,Plywood,None,0.0,CBlock,Gd,LwQ,1657,Gd,1657,0,2,3,TA,7,1,TA,Attchd,Unf,2,484,3,2007,163500,147
160,21.0,2217,MeadowV,2Story,4,4,1970,CemntBd,CmentBd,None,0.0,CBlock,TA,BLQ,546,TA,1092,0,1,3,TA,6,0,none,Attchd,RFn,1,286,8,2009,88000,238
20,43.0,12118,Mitchel,1Story,7,5,2004,VinylSd,VinylSd,Stone,108.0,PConc,Ex,Unf,1710,Ex,1710,0,2,3,Gd,7,1,Gd,Attchd,Fin,2,550,4,2009,240000,328
